ID,Owner,Secret,Server,Title,Description,Year,Month,Day,Time,Hashtags,Latitude,Longitude,Distance,Message,Message_en
35983804853,149392270@N02,b94d1bdfa2,4361,Hamburg Elbpholharmonie,,2017,8,25,10:21:01,hamburg city stadt architektur,0.0,0.0,23.24755984734952,"Hamburg Elbpholharmonie 
  
 #hamburg #city #stadt #architektur","Hamburg Elbpholharmonie
  
 #hamburg #city #stadt #architecture"
36004809420,106576164@N04,916f4c9f27,4437,20170804_Elbphilharmonie,,2017,8,6,11:06:22,hamburg hafen harbour elbphilharminie elbe,0.0,0.0,24.583456398974477,"20170804_Elbphilharmonie 
  
 #hamburg #hafen #harbour #elbphilharminie #elbe","20170804_Elbphilharmonie
  
 #hamburg #hafen #harbour #elbphilharminie #elbe"
36004916442,146354042@N05,4c448eee64,4310,Elbphilharmonie at Night,The Elbphilharmonie at Night,2017,7,26,05:43:43,elbphilharmonie night view hamburg city germany,0.0,0.0,26.946387402364735,"Elbphilharmonie at Night 
 The Elbphilharmonie at Night 
 #elbphilharmonie #night #view #hamburg #city #germany","Elbphilharmonie at Night 
 The Elbphilharmonie at Night 
 #elbphilharmonie #night #view #hamburg #city #germany"
36014950690,68441503@N00,6236307f2e,4425,Hamburg Philharmonie,,2017,8,6,20:58:02,elbphilharmonie hamburg germany,0.0,0.0,39.19876407997094,"Hamburg Philharmonie 
  
 #elbphilharmonie #hamburg #germany","Hamburg Philharmonic
  
 #elbphilharmonie #hamburg #germany"
36025302695,69014949@N07,c7f4eb6782,4310,Hamburg 2017,Stadtansichten,2017,7,19,14:14:52,hamburg hafen elbphilharmonie,0.0,0.0,25.09214131370504,"Hamburg 2017 
 Stadtansichten 
 #hamburg #hafen #elbphilharmonie","Hamburg 2017
 Cityscapes
 #hamburg #hafen #elbphilharmonie"
36037192883,42954644@N08,a04ef67531,4394,Hamburg Elbe Philharmonic Hall,,2017,8,27,17:35:01,elbe philharmonic hall germany hamburg,0.0,0.0,19.167989083468683,"Hamburg Elbe Philharmonic Hall 
  
 #elbe #philharmonic #hall #germany #hamburg","Hamburg Elbe Philharmonic Hall 
  
 #elbe #philharmonic #hall #germany #hamburg"
36040223902,152547366@N06,4f0bc5616e,4317,Elbphilarmonie,Hamburg,2017,7,27,20:35:10,elbphilarmonie hamburg meinestadt unserestadt meineperle elbe amburgo germany deutschland,0.0,0.0,34.86571477813118,"Elbphilarmonie 
 Hamburg 
 #elbphilarmonie #hamburg #meinestadt #unserestadt #meineperle #elbe #amburgo #germany #deutschland","Elbphilarmonie
 Hamburg
 #elbphilarmonie #hamburg #meinestadt #ourestadt #meineperle #elbe #amburgo #germany #deutschland"
36045008486,12761519@N00,e1b9930394,4319,DSC05010.jpg,,2017,7,22,13:25:59,hamburg hafencity,0.0,0.0,39.4552054022281,"DSC05010.jpg 
  
 #hamburg #hafencity","DSC05010.jpg 
  
 #hamburg #hafencity"
36052741890,41973197@N04,c95f128a5c,4383,"Hamburg, Germany - The Elbphilharmony are illuminated at the Christopher Street Day",Die Elbphilharmonie in Hamburg. Angestrahlt in den Regenbogenfarben zum Christopher Street Day 2017,2017,8,8,19:31:37,market philharmonic tower historical river travel view warehouse holiday government night symphony skyline celebration light germany spectacle port ship tourist historic sightseeing unesco plain panorama illumination sky house party sailing hamburg rainbow landscape nightlife christopherstreetday worldheritage harbourcity cruiseship cruisecenter tallships colorfulbackground landungsbruecken colourful hafencity csd speicherstadt lightshow nightview harbour elbphilharmonie,0.0,0.0,35.86518912944598,"Hamburg, Germany - The Elbphilharmony are illuminated at the Christopher Street Day 
 Die Elbphilharmonie in Hamburg. Angestrahlt in den Regenbogenfarben zum Christopher Street Day 2017 
 #market #philharmonic #tower #historical #river #travel #view #warehouse #holiday #government #night #symphony #skyline #celebration #light #germany #spectacle #port #ship #tourist #historic #sightseeing #unesco #plain #panorama #illumination #sky #house #party #sailing #hamburg #rainbow #landscape #nightlife #christopherstreetday #worldheritage #harbourcity #cruiseship #cruisecenter #tallships #colorfulbackground #landungsbruecken #colourful #hafencity #csd #speicherstadt #lightshow #nightview #harbour #elbphilharmonie","Hamburg, Germany - The Elbphilharmony are illuminated at the Christopher Street Day 
 Die Elbphilharmonie in Hamburg. Angestrahlt in den Regenbogenfarben zum Christopher Street Day 2017 
 #market #philharmonic #tower #historical #river #travel #view #warehouse #holiday #government #night #symphony #skyline #celebration #light #germany #spectacle #port #ship #tourist #historic #sightseeing #unesco #plain #panorama #illumination #sky #house #party #sailing #hamburg #rainbow #landscape #nightlife #christopherstreetday #worldheritage #harbourcity #cruiseship #cruisecenter #tallships #colorfulbackground #landungsbruecken #colourful #hafencity #csd #speicherstadt #lightshow #nightview #harbour #elbphilharmonie"
36058030984,99295090@N00,501d347c47,4414,0D0B8499,,2017,8,29,12:42:32,hamburg,0.0,0.0,24.49114820785121,"0D0B8499 
  
 #hamburg","0D0B8499
  
 #Hamburg"
36065891160,130599573@N06,53c8334b5e,4388,6U6A8362 kon v,,2017,8,9,14:13:57,hamburg,0.0,0.0,21.57005381025033,"6U6A8362 kon v 
  
 #hamburg","6U6A8362 kon v 
  
 #hamburg"
36071763611,28826792@N00,3e7ed4c006,4308,,,2017,7,27,19:47:19,onesevenone stefangeorgi germany deutschland hamburg hh elbphilharmonie architecture facade,53.541008,9.983686,37.01165819182893," 
  
 #onesevenone #stefangeorgi #germany #deutschland #hamburg #hh #elbphilharmonie #architecture #facade"," 
  
 #onesevenone #stefangeorgi #germany #deutschland #hamburg #hh #elbphilharmonie #architecture #facade"
36087109914,92511895@N08,df4eb54827,4426,...kleines Schlepperballett vor der Elfi,,2017,8,30,17:29:36,hamburgerhafen hamburg elbphilarmonie landungsbrücken flickr elbe,53.54367,9.969898,39.18847758093261,"...kleines Schlepperballett vor der Elfi 
  
 #hamburgerhafen #hamburg #elbphilarmonie #landungsbrücken #flickr #elbe","... small tug ballet in front of the Elfi
  
 #hamburgerhafen #hamburg #elbphilarmonie # landungsbrücken #flickr #elbe"
36088190365,128135102@N05,7339664b7a,4292,HafenCity #9,,2017,7,22,16:31:41,pentax pentaxk3 germany hamburg hafenstadt city architecture building hafencity,53.540862,9.985649,35.3544231444655,"HafenCity #9 
  
 #pentax #pentaxk3 #germany #hamburg #hafenstadt #city #architecture #building #hafencity","HafenCity #9 
  
 #pentax #pentaxk3 #germany #hamburg #hafenstadt #city #architecture #building #hafencity"
36103740093,28500835@N05,3737084429,4399,Alt und Neu,Hamburg,2017,8,30,08:25:51,hamburg,0.0,0.0,37.75661077266591,"Alt und Neu 
 Hamburg 
 #hamburg","Old and new
 Hamburg
 #Hamburg"
36110033303,117915923@N04,d357abaa85,4348,Hamburg,,2017,8,30,14:55:32,city portrait hamburg young modell black dark street cool nice beautiful europe 14 deep sony minolta,0.0,0.0,27.529954932449986,"Hamburg 
  
 #city #portrait #hamburg #young #modell #black #dark #street #cool #nice #beautiful #europe #14 #deep #sony #minolta","Hamburg 
  
 #city #portrait #hamburg #young #modell #black #dark #street #cool #nice #beautiful #europe #14 #deep #sony #minolta"
36110097610,143593485@N07,d151e98d1c,4392,Elphi von der Elbe aufgenommen,"Elphi taken from the Elbe.
Elphi pris de l'Elbe.
Elphi tomada desde el Elba.
Elphi retirado do Elba.
Elphi preso dal fiume Elba.

Nach vier Tagen in Hamburg melde ich mich zurück. 
After four days in Hamburg I report back.
Después de cuatro días en Hamburgo, estoy de vuelta.
Au bout de quatre jours à Hambourg, je suis de retour.
Depois de quatro dias em Hamburgo, estou de volta.
Dopo quattro giorni di Amburgo, sono tornato.

Danke liebe Flickr Freunde*innen für Euren Besuch, über einen Kommentar und ein Fav von Euch freue ich mich. 
Thank you dear Flickr friends  for your visit, about a comment and a fav of you I am glad.
Merci chers amis Flickr  à l'intérieur de votre visite, un commentaire et une Fav de vous, je suis heureux.
Gracias amigos queridos de Flickr para su visita, un comentario y un favorito de los que me complace.
Obrigado amigos do Flickr queridos para a sua visita, um comentário e uma Fav de vocês estou satisfeito.
Grazie cari amici di Flickr per la vostra visita, un commento e un Fav di te mi sono compiaciuto.
",2017,8,11,19:47:39,hamburg elbe elbphilharmonie philharmonic orchestra hambourg hamburgo amburgo,53.542347,9.983096,25.110009231416143,"Elphi von der Elbe aufgenommen 
 Elphi taken from the Elbe.
Elphi pris de l'Elbe.
Elphi tomada desde el Elba.
Elphi retirado do Elba.
Elphi preso dal fiume Elba.

Nach vier Tagen in Hamburg melde ich mich zurück. 
After four days in Hamburg I report back.
Después de cuatro días en Hamburgo, estoy de vuelta.
Au bout de quatre jours à Hambourg, je suis de retour.
Depois de quatro dias em Hamburgo, estou de volta.
Dopo quattro giorni di Amburgo, sono tornato.

Danke liebe Flickr Freunde*innen für Euren Besuch, über einen Kommentar und ein Fav von Euch freue ich mich. 
Thank you dear Flickr friends  for your visit, about a comment and a fav of you I am glad.
Merci chers amis Flickr  à l'intérieur de votre visite, un commentaire et une Fav de vous, je suis heureux.
Gracias amigos queridos de Flickr para su visita, un comentario y un favorito de los que me complace.
Obrigado amigos do Flickr queridos para a sua visita, um comentário e uma Fav de vocês estou satisfeito.
Grazie cari amici di Flickr per la vostra visita, un commento e un Fav di te mi sono compiaciuto.
 
 #hamburg #elbe #elbphilharmonie #philharmonic #orchestra #hambourg #hamburgo #amburgo","Elphi von der Elbe aufgenommen
 Elphi taken from the Elbe.
Elphi taken from the Elbe.
Elphi tomada desde el Elba.
Elphi retirado do Elba.
Elphi preso dal fiume Elba.

Nach vier Tagen in Hamburg melde ich mich zurück.
After four days in Hamburg I report back.
Después de cuatro días en Hamburgo, estoy de vuelta.
After four days in Hamburg, I'm back.
Depois de quatro dias em Hamburgo, estou de volta.
Dopo quattro giorni di Amburgo, sono tornato.

Danke liebe Flickr Freunde * innen für Euren Besuch, über einen Kommentar und ein Fav von Euch freue ich mich.
Thank you dear Flickr friends for your visit, about a comment and a fav of you I am glad.
Thank you dear Flickr friends inside for your visit, a comment and a Fav from you, I am happy.
Gracias amigos queridos from Flickr para su visita, a commentary and a favorito de los that complaces me.
Obrigado amigos do Flickr queridos para a sua visita, um commentary and uma Fav de vocês estou satisfeito.
Grazie cari amici di Flickr per la vostra visita, un commento e un Fav di te mi sono compiaciuto.
 
 #hamburg #elbe #elbphilharmonie #philharmonic #orchestra #hamburg #hamburgo #amburgo"
36119549316,77244931@N07,2757c16aeb,4320,Elbphilharmonie,,2017,7,25,17:02:38,hamburg elbphilharmonie d800 ultrawide germany german elbe hafencity rawhdr 1424mm nikkor nikkorlenses architecture habour hafen svendborgphoto hirschsoerensen,0.0,0.0,39.7408681553577,"Elbphilharmonie 
  
 #hamburg #elbphilharmonie #d800 #ultrawide #germany #german #elbe #hafencity #rawhdr #1424mm #nikkor #nikkorlenses #architecture #habour #hafen #svendborgphoto #hirschsoerensen","Elbphilharmonie
  
 #hamburg #elbphilharmonie # d800 #ultrawide #germany #german #elbe #hafencity #rawhdr # 1424mm #nikkor #nikkorlenses #architecture #habour #hafen #svendborgphoto #hirschsoerensen"
36126366093,56515697@N04,5eb9c37e2f,4365,Elphi,New queen of the harbor.,2017,8,31,08:34:01,hamburg germany deutschland hafen schiff hafencity elbphilharmonie elfi hdr lightroom ps nikond800 nikkor70200f28vrii holytrinity nikon elbe elbhafen reise capsandiego überseebrücke elphi,53.544145,9.973611,28.499424722034973,"Elphi 
 New queen of the harbor. 
 #hamburg #germany #deutschland #hafen #schiff #hafencity #elbphilharmonie #elfi #hdr #lightroom #ps #nikond800 #nikkor70200f28vrii #holytrinity #nikon #elbe #elbhafen #reise #capsandiego #überseebrücke #elphi","Elphi
 New queen of the harbor.
 #hamburg #germany #deutschland #hafen #schiff #hafencity #elbphilharmonie #elfi #hdr #lightroom #ps # nikond800 # nikkor70200f28vrii #holytrinity #nikon #elbe #elbhafen #reise #capsandiego # Überseebrücke #elphi"
36136339683,34534362@N02,3e2ddedb24,4378,JDR04891.jpg,,2017,8,31,19:09:24,hamburg germany jrichyphotography cityscape sonya9 a9 holiday sonymirrorless,0.0,0.0,38.0117187718231,"JDR04891.jpg 
  
 #hamburg #germany #jrichyphotography #cityscape #sonya9 #a9 #holiday #sonymirrorless","JDR04891.jpg 
  
 #hamburg #germany #jrichyphotography #cityscape #sonya9 #a9 #holiday #sonymirrorless"
36142302182,145308195@N04,21cbd3bdab,4314,Elphi Hamburg,Elbphilharmonie Hamburg,2017,8,1,12:34:17,schiff architektur wasser elbe hamburg elbphilharmonie elphi,0.0,0.0,34.917724249817866,"Elphi Hamburg 
 Elbphilharmonie Hamburg 
 #schiff #architektur #wasser #elbe #hamburg #elbphilharmonie #elphi","Elphi Hamburg
 Elbphilharmonie Hamburg
 #ship #architecture #water #elbe #hamburg #elbphilharmonie #elphi"
36146694680,134548943@N04,d0939b2255,4371,Hamburger Hafen,Hafenrundfahrt Hamburg,2017,8,13,15:01:45,hafen hafenrundfahrt hamburg elbe elbphilharmonie elphie wolken sonne schiffe kräne port michel ships boats river musical wasser northsea nordsee deuschland germany schön,0.0,0.0,31.038718353054943,"Hamburger Hafen 
 Hafenrundfahrt Hamburg 
 #hafen #hafenrundfahrt #hamburg #elbe #elbphilharmonie #elphie #wolken #sonne #schiffe #kräne #port #michel #ships #boats #river #musical #wasser #northsea #nordsee #deuschland #germany #schön","Port of Hamburg
 Harbor tour Hamburg
 #hafen #hafenrundfahrt #hamburg #elbe #elbphilharmonie #elphie #clouds #sonne #ships #cranes #port #michel #ships #boats #river #musical #wasser #northsea #nordsee #deuschland #germany # schön"
36149444972,130599573@N06,bd87fcfc48,4296,HDR Hafen 6 0036 v,,2017,8,1,18:57:39,hamburg landungsbrücken hdr elbphilharmonie nattbilder,0.0,0.0,38.06754374780121,"HDR Hafen 6 0036 v 
  
 #hamburg #landungsbrücken #hdr #elbphilharmonie #nattbilder","HDR Harbor 6 0036 BC
  
 #hamburg # landungsbrücken #hdr #elbphilharmonie #nattbilder"
36149482332,130599573@N06,4b173e3c65,4291,6U6A0007 kon v,,2017,8,1,18:57:16,hamburg landungsbrücken hdr elbphilharmonie nattbilder,0.0,0.0,24.222339363355104,"6U6A0007 kon v 
  
 #hamburg #landungsbrücken #hdr #elbphilharmonie #nattbilder","6U6A0007 conv
  
 #hamburg # landungsbrücken #hdr #elbphilharmonie #nattbilder"
36163016704,100778936@N05,fab6e8d1e5,4396,_HJR8869,,2017,9,3,12:36:31,hamburg hafen impressionen port,0.0,0.0,32.79728796106906,"_HJR8869 
  
 #hamburg #hafen #impressionen #port","_HJR8869
  
 #hamburg #hafen #impressions #port"
36163017534,100778936@N05,78deff0c7a,4425,_HJR8849,,2017,9,3,12:36:27,hamburg hafen impressionen port,0.0,0.0,31.42072742759524,"_HJR8849 
  
 #hamburg #hafen #impressionen #port","_HJR8849 
  
 #hamburg #hafen #impressionen #port"
36163020064,100778936@N05,0e5ba306ef,4341,_HRP4959,,2017,9,3,12:37:37,hamburg hafen impressionen port,0.0,0.0,35.937804515800906,"_HRP4959 
  
 #hamburg #hafen #impressionen #port","_HRP4959 
  
 #hamburg #hafen #impressionen #port"
36172035394,51689289@N07,41d689d294,4344,"Elbphilharmonie, Hamburg",,2017,9,3,20:06:40,hamburg germany city europe,53.54127,9.983342,25.16522494134483,"Elbphilharmonie, Hamburg 
  
 #hamburg #germany #city #europe","Elbphilharmonie, Hamburg 
  
 #hamburg #germany #city #europe"
36181980671,130599573@N06,9b33148b4d,4302,HDR Hafen 7 0064 v,,2017,8,1,18:57:39,hamburg landungsbrücken hdr elbphilharmonie nattbilder,0.0,0.0,38.52289856013249,"HDR Hafen 7 0064 v 
  
 #hamburg #landungsbrücken #hdr #elbphilharmonie #nattbilder","HDR Port 7 0064 BC
  
 #hamburg # landungsbrücken #hdr #elbphilharmonie #nattbilder"
36181994561,130599573@N06,65a94aeda1,4316,6U6A0257 kon v,,2017,8,1,18:57:34,hamburg landungsbrücken hdr elbphilharmonie nattbilder,0.0,0.0,38.37548647441986,"6U6A0257 kon v 
  
 #hamburg #landungsbrücken #hdr #elbphilharmonie #nattbilder","6U6A0257 conv
  
 #hamburg # landungsbrücken #hdr #elbphilharmonie #nattbilder"
36182048821,130599573@N06,51900252af,4301,6U6A0009 kon v,,2017,8,1,18:57:16,hamburg landungsbrücken hdr elbphilharmonie nattbilder,0.0,0.0,27.474477983173756,"6U6A0009 kon v 
  
 #hamburg #landungsbrücken #hdr #elbphilharmonie #nattbilder","6U6A0009 conv
  
 #hamburg # landungsbrücken #hdr #elbphilharmonie #nattbilder"
36185312044,58456066@N06,0e3f5876ef,4388,Hamburg,,2017,9,4,12:00:32,hamburg architecture cityscape sunrise water reflection light day harbour morning,53.541997,9.980033,32.84292968423483,"Hamburg 
  
 #hamburg #architecture #cityscape #sunrise #water #reflection #light #day #harbour #morning","Hamburg 
  
 #hamburg #architecture #cityscape #sunrise #water #reflection #light #day #harbour #morning"
36194044324,39866060@N02,7a2abce085,4367,Speicherstadt und Elbphilharmonie,Hamburg 2017,2017,9,4,20:14:50,2017 hamburg photokmatrixde elbphilharmonie elbphi,53.545484,9.994361,32.73976102084873,"Speicherstadt und Elbphilharmonie 
 Hamburg 2017 
 #2017 #hamburg #photokmatrixde #elbphilharmonie #elbphi","Speicherstadt and Elbphilharmonie
 Hamburg 2017
 # 2017 #hamburg #photokmatrixde #elbphilharmonie #elbphi"
36214776984,33367237@N03,8934be302e,4392,Hamburg,,2017,9,5,19:20:56,hamburg hafen speicherstadt elbphilharmonie hafencity landungsbrücken,0.0,0.0,34.53577072608164,"Hamburg 
  
 #hamburg #hafen #speicherstadt #elbphilharmonie #hafencity #landungsbrücken","Hamburg
  
 #hamburg #hafen #speicherstadt #elbphilharmonie #hafencity # landing bridges"
36217074302,134910105@N07,2535b9c712,4401,Elbphilharmonie,,2017,8,5,13:43:44,hamburg elbe hafen elbphilharmonie,53.542586,9.977605,37.31277216352805,"Elbphilharmonie 
  
 #hamburg #elbe #hafen #elbphilharmonie","Elbphilharmonie
  
 #hamburg #elbe #hafen #elbphilharmonie"
36220306872,49720899@N07,5f8540e4a0,4345,IMG_6854,Elbphilharmonie,2017,8,5,18:35:23,hamburg,0.0,0.0,34.608722185725355,"IMG_6854 
 Elbphilharmonie 
 #hamburg","IMG_6854 
 Elbphilharmonie 
 #hamburg"
36220310652,49720899@N07,67a0034fbf,4387,IMG_6853,Elbphilharmonie,2017,8,5,18:35:22,hamburg,0.0,0.0,38.5515788036289,"IMG_6853 
 Elbphilharmonie 
 #hamburg","IMG_6853 
 Elbphilharmonie 
 #hamburg"
36221534423,39866060@N02,2e7f033f91,4370,Die Elbphilharmonie von See,"Man sieht hier sehr schön, wie die Oberfläche des Bauwerks gemeint ist. ",2017,9,4,20:14:51,2017 hamburg photokmatrixde elbphilharmonie elbphi,53.540694,9.981551,38.11204946106318,"Die Elbphilharmonie von See 
 Man sieht hier sehr schön, wie die Oberfläche des Bauwerks gemeint ist.  
 #2017 #hamburg #photokmatrixde #elbphilharmonie #elbphi","The Elbphilharmonie von See
 Here you can see very well how the surface of the building is meant.
 # 2017 #hamburg #photokmatrixde #elbphilharmonie #elbphi"
36242102033,33367237@N03,ab9163d4a8,4405,Hamburg,,2017,9,5,19:20:31,hamburg hafen speicherstadt elbphilharmonie hafencity landungsbrücken,0.0,0.0,39.79760661272189,"Hamburg 
  
 #hamburg #hafen #speicherstadt #elbphilharmonie #hafencity #landungsbrücken","Hamburg
  
 #hamburg #hafen #speicherstadt #elbphilharmonie #hafencity # landing bridges"
36255080644,143724333@N05,521b4ee71f,4379,IMG_3711,,2017,9,7,20:32:29,2917 elbphilharmonie hamburg sunset sonnenuntergang golden hour goldene stunde abend evening river fluss sonne sun architektur architecture glas wolken clouds,0.0,0.0,39.003306551456035,"IMG_3711 
  
 #2917 #elbphilharmonie #hamburg #sunset #sonnenuntergang #golden #hour #goldene #stunde #abend #evening #river #fluss #sonne #sun #architektur #architecture #glas #wolken #clouds","IMG_3711 
  
 #2917 #elbphilharmonie #hamburg #sunset #sonnenuntergang #golden #hour #goldene #stunde #abend #evening #river #fluss #sonne #sun #architektur #architecture #glas #wolken #clouds"
36275917191,77296523@N02,c9e6ec013b,4358,Die Elphi von ihrer bunten Seite,"Heute wurde die Elbphilharmonie letztmalig in bunten Farben angestrahlt, was man somit ausnutzen sollte. Ein wenig Schade ist nur, dass man dieses mal keine Illumination der Glasfassade mithilfe von Laserstrahlern vorgenommen hat, wie es bei der Schiffstaufe der Fall war. Trotzdem ein schöner Anblick.

Today was the last day from the current illumination of the Elbphilharmonie in Hamburg. 
It is a little bit sad, that there was no lasershow on the glass facade like during the ship christening in june, but it is still a really nice event. ",2017,8,6,22:01:58,hamburg elbphilharmonie elphi illumination beleuchtung csd deutschland blaue stunde landungsbrücken,0.0,0.0,37.32060426576368,"Die Elphi von ihrer bunten Seite 
 Heute wurde die Elbphilharmonie letztmalig in bunten Farben angestrahlt, was man somit ausnutzen sollte. Ein wenig Schade ist nur, dass man dieses mal keine Illumination der Glasfassade mithilfe von Laserstrahlern vorgenommen hat, wie es bei der Schiffstaufe der Fall war. Trotzdem ein schöner Anblick.

Today was the last day from the current illumination of the Elbphilharmonie in Hamburg. 
It is a little bit sad, that there was no lasershow on the glass facade like during the ship christening in june, but it is still a really nice event.  
 #hamburg #elbphilharmonie #elphi #illumination #beleuchtung #csd #deutschland #blaue #stunde #landungsbrücken","The colorful side of the Elphi
 Today the Elbphilharmonie was illuminated in bright colors for the last time, which should therefore be used. It's just a bit of a shame that this time the glass facade was not illuminated with the help of laser beams, as was the case when the ship was christened. Still a beautiful sight.

Today was the last day from the current illumination of the Elbphilharmonie in Hamburg.
It is a little bit sad, that there was no laser show on the glass facade like during the ship christening in June, but it is still a really nice event.
 #hamburg #elbphilharmonie #elphi #illumination #lighting #csd #deutschland #blue #hour # landing bridges"
36287911324,15216811@N06,cdca887f9d,4439,IMG_8735,,2017,9,9,17:36:47,germany hamburg thetrip2017 de,53.542005,9.985016,35.877718339228295,"IMG_8735 
  
 #germany #hamburg #thetrip2017 #de","IMG_8735 
  
 #germany #hamburg #thetrip2017 #de"
36302681544,105823496@N06,dd83fcb126,4355,J.R.Tolkien meets Elphi,@ Hamburg Blue Port,2017,9,10,09:17:56,hamburgblueport2017hafen hamburg hafen blue port duetschland germany elbe schiff ship river fluss,0.0,0.0,36.19190928286662,"J.R.Tolkien meets Elphi 
 @ Hamburg Blue Port 
 #hamburgblueport2017hafen #hamburg #hafen #blue #port #duetschland #germany #elbe #schiff #ship #river #fluss","J.R.Tolkien meets Elphi 
 @ Hamburg Blue Port 
 #hamburgblueport2017hafen #hamburg #hafen #blue #port #duetschland #germany #elbe #schiff #ship #river #fluss"
36305085473,97156002@N06,66736dfe29,4411,im letzten Abendlicht,,2017,9,9,08:54:46,blueport hamburg deutschland germany norddeutschland elbphilharmonie kehrwiederspitze speicherstadt elbe mississippiqueen mahnmalstnikolai abendlicht panorama sony alpha7r canonef247014lisusm,53.539899,9.975372,39.18543792412152,"im letzten Abendlicht 
  
 #blueport #hamburg #deutschland #germany #norddeutschland #elbphilharmonie #kehrwiederspitze #speicherstadt #elbe #mississippiqueen #mahnmalstnikolai #abendlicht #panorama #sony #alpha7r #canonef247014lisusm","in the last evening light
  
 #blueport #hamburg #deutschland #germany #norddeutschland #elbphilharmonie #kehrwiederspitze #speicherstadt #elbe #mississippiqueen #mahnmalstnikolai #abendlicht #panorama #sony # alpha7r # canonef247014lisusm"
36308222304,85574751@N00,717358af1e,4354,Hamburger Hafengeburtstag 2017,"<a href=""http://www.sommer-in-hamburg.de"" rel=""nofollow"">www.sommer-in-hamburg.de</a>
",2017,9,10,16:35:47,leni hamburg hafengeburtstag hafen hamburgerhafen,0.0,0.0,39.99117787628052,"Hamburger Hafengeburtstag 2017 
 <a href=""http://www.sommer-in-hamburg.de"" rel=""nofollow"">www.sommer-in-hamburg.de</a>
 
 #leni #hamburg #hafengeburtstag #hafen #hamburgerhafen","Hamburg Port Birthday 2017
 <a href=""http://www.sommer-in-hamburg.de"" rel=""nofollow""> www.sommer-in-hamburg.de </a>
 
 #leni #hamburg #hafengeburtstag #hafen #hamburgerhafen"
36333599274,135165181@N08,6cb1206e54,4391,255,          ,2017,9,11,17:37:33,365 facebook hafen hamburg,0.0,0.0,36.80567838612387,"255 
            
 #365 #facebook #hafen #hamburg","255
            
 # 365 #facebook #hafen #hamburg"
36334851552,33934067@N06,4bf4d72902,4338,Hamburg 2017,Another trip to see Altona 93 and explore Hamburg.,2017,8,11,16:00:12,hamburg deutschland germany,0.0,0.0,39.06275698955665,"Hamburg 2017 
 Another trip to see Altona 93 and explore Hamburg. 
 #hamburg #deutschland #germany","Hamburg 2017 
 Another trip to see Altona 93 and explore Hamburg. 
 #hamburg #deutschland #germany"
36334855482,33934067@N06,854c69795f,4374,Hamburg 2017,Another trip to see Altona 93 and explore Hamburg.,2017,8,11,16:00:11,hamburg deutschland germany,0.0,0.0,35.25151286028381,"Hamburg 2017 
 Another trip to see Altona 93 and explore Hamburg. 
 #hamburg #deutschland #germany","Hamburg 2017 
 Another trip to see Altona 93 and explore Hamburg. 
 #hamburg #deutschland #germany"
36339875056,89576501@N05,197f9bb3f5,4365,Hamburg-Hafencity,habe mal wieder einen kleinen Bummel durch die Hafencity gemacht und war natürlich auch auf der Elfi,2017,8,6,05:58:25,hamburg hafencity harbor port germany elfi elbphilharmonie pentax ks2 körnchen59 elke körner,53.542538,9.987194,39.20116587177313,"Hamburg-Hafencity 
 habe mal wieder einen kleinen Bummel durch die Hafencity gemacht und war natürlich auch auf der Elfi 
 #hamburg #hafencity #harbor #port #germany #elfi #elbphilharmonie #pentax #ks2 #körnchen59 #elke #körner","Hamburg-Hafencity
 once again took a little stroll through the Hafencity and of course was also on the Elfi
 #hamburg #hafencity #harbor #port #germany #elfi #elbphilharmonie #pentax # ks2 # körnchen59 #elke # körner"
36349838213,98323163@N04,3aa147f29e,4370,CDHH2017-4704,,2017,9,11,11:30:20,hamburg cruise days blue port 2017,0.0,0.0,39.05508637792332,"CDHH2017-4704 
  
 #hamburg #cruise #days #blue #port #2017","CDHH2017-4704 
  
 #hamburg #cruise #days #blue #port #2017"
36352121836,76936040@N00,6e55d5d9d8,4394,The Elbphilharmonie,in Hmaburg,2017,8,6,04:18:02,hamborg hamburg elphi elbphilharmonie,0.0,0.0,34.09277185849692,"The Elbphilharmonie 
 in Hmaburg 
 #hamborg #hamburg #elphi #elbphilharmonie","The Elbphilharmonie 
 in Hmaburg 
 #hamborg #hamburg #elphi #elbphilharmonie"
36354450183,74349107@N06,bd5be95993,4432,_MG_4274.jpg,,2017,9,11,16:13:28,elbphilharmonie hamburg,0.0,0.0,36.93495238439323,"_MG_4274.jpg 
  
 #elbphilharmonie #hamburg","_MG_4274.jpg
  
 #elbphilharmonie #hamburg"
36356217744,88510042@N02,8986f0748a,4436,Cruisedays Hamburg  09.09.2017 019,,2017,9,12,20:30:46,cruiseship cruisedays hamburg canoneos750 tamron16300 elbphilharmonie,0.0,0.0,34.553320096057405,"Cruisedays Hamburg  09.09.2017 019 
  
 #cruiseship #cruisedays #hamburg #canoneos750 #tamron16300 #elbphilharmonie","Cruisedays Hamburg  09.09.2017 019 
  
 #cruiseship #cruisedays #hamburg #canoneos750 #tamron16300 #elbphilharmonie"
36358774536,74727936@N04,4fff15b91b,4386,Elbphi,,2017,8,6,13:21:57,hamburg hafenhamburg langzeitbelichtung hdr port,0.0,0.0,36.25030792722555,"Elbphi 
  
 #hamburg #hafenhamburg #langzeitbelichtung #hdr #port","Elbphi
  
 #hamburg #hafenhamburg #langzeitbelichtung #hdr #port"
