ID,Owner,Secret,Server,Title,Description,Year,Month,Day,Time,Hashtags,Latitude,Longitude,Distance
41189344481,87462992@N05,4d34ce85c8,901,Elbphilharmonie.jpg,,2018,4,2,17:24:48,hamburg elbphilharmonie,0.0,0.0,0.869835751016769
41193573004,22294215@N06,2a2d3c6358,907,elbphilharmonie,,2018,5,5,18:23:11,hamburg deutschland ausflug reise travel travelling traveling elbphilharmonie,0.0,0.0,0.851460252963973
41212044041,11516423@N00,98a981f843,807,,,2018,4,3,16:05:11,deutschland elbphilharmonie hamburg länder,0.0,0.0,0.9527615084460797
41239497164,143729522@N02,4bc0f7c502,975,"Hamburg, Germany | Okt 2017",,2018,5,7,21:00:11,35mm film olympus om1 travel etabroad europe hamburg germany lomo400 elbphilharmonie herzogdemeuron architecture elbe,0.0,0.0,0.8292126432847273
41242660841,39662445@N03,5fdfb1210c,870,Filarmónica del Elba,,2018,4,5,00:25:27,hamburgo alemania germany hamburg filarmónica del elba elbphilharmonie,0.0,0.0,0.7582571314269302
41245925622,75611975@N02,cb711a08ab,814,20180330-SNE00380,"Location: Hamburg, Germany
Camera: Sony A7RII
Lens: Sony Vario-Tessar T FE 16-35 mm F4 ZA OSS (SEL1635Z)",2018,4,7,05:31:23,saschaneuroth hamburg hafencity speicherstadt blauestunde nacht sonya7rii ilce7rm2 elbphilharmonie architektur sonyvariotessartfe1635mmf4zaosssel1635z,53.542302,9.985091,0.8958364318705143
41245925812,75611975@N02,c9467bb2a5,818,20180330-SNE00377-3,"Location: Hamburg, Germany
Camera: Sony A7RII
Lens: Sony Vario-Tessar T FE 16-35 mm F4 ZA OSS (SEL1635Z)",2018,4,7,05:31:23,saschaneuroth hamburg hafencity speicherstadt blauestunde nacht sonya7rii ilce7rm2 elbphilharmonie architektur sonyvariotessartfe1635mmf4zaosssel1635z,53.542302,9.985091,0.9850365019531869
41274969842,56580944@N03,4d7e7f01ca,792,1.4.-7.4.18 Hamburg / Lübeck,1.4.-7.4.18 Hamburg / Lübeck,2018,4,8,16:38:25,hamburg lübeck travemünde,0.0,0.0,0.9699780193175125
41281575700,154565493@N08,2454f2f20c,1763,Hamburg_Elbphilharmonie6,,2018,6,29,18:26:06,hamburg,0.0,0.0,0.8852044008383972
41288972001,75611975@N02,6967615353,792,20180330-SNE00379,"Location: Hamburg, Germany
Camera: Sony A7RII
Lens: Sony Vario-Tessar T FE 16-35 mm F4 ZA OSS (SEL1635Z)",2018,4,7,05:31:22,saschaneuroth hamburg hafencity speicherstadt blauestunde nacht sonya7rii ilce7rm2 elbphilharmonie architektur fleet river elbe fliuss sonyvariotessartfe1635mmf4zaosssel1635z,53.542302,9.985091,0.7956571572471145
41317865201,56580944@N03,29707aa939,881,1.4.-7.4.18 Hamburg / Lübeck,1.4.-7.4.18 Hamburg / Lübeck,2018,4,8,16:37:27,hamburg lübeck travemünde,0.0,0.0,0.9114237111827975
41317883151,56580944@N03,d2ba37d3dd,897,1.4.-7.4.18 Hamburg / Lübeck,1.4.-7.4.18 Hamburg / Lübeck,2018,4,8,16:37:26,hamburg lübeck travemünde,0.0,0.0,0.8038965472197193
41324745504,24910006@N02,8d3ba2c2d9,948,"Hamburg Hafengeburtstag, 2018",,2018,5,11,20:25:34,a7rii a7rm2 elbphilharmonie hh ilce7rii ilce7rm2 sonya7rii canaryislands habour hafengeburtstag hamburg ships sony water,0.0,0.0,0.9406715408245272
41328142812,66384480@N06,58233a1458,817,Fotowalk_HH (78 von 130).jpg,Elphi HH im Gegenlicht,2018,4,10,18:49:01,2018 fotowalk hh hamburg rene sonnenschein elphi elbphilharmonie,0.0,0.0,0.8997187306741006
41339697595,141670058@N04,fae61f98b3,966,Elbphilharmonie,,2018,5,20,22:07:02,elbphilharmonie hamburg germany,0.0,0.0,0.9671979292614588
41380275900,58824355@N00,c9f696f599,927,H101 Hamburg Elbphilharmonie,                               ,2018,7,4,09:09:20,wolfgappel deutschland germany alemania hamburg hamburgo elbphilharmonie,0.0,0.0,0.8383447482172929
41380277710,58824355@N00,d4072383de,1766,H086 Hamburg Elbphilharmonie,                               ,2018,7,4,09:09:13,wolfgappel deutschland germany alemania hamburg hamburgo elbphilharmonie,0.0,0.0,0.8080833985649102
41380339100,58824355@N00,63d3f63594,1805,H273 Hamburg König der Löwen - Blick auf Elb-Philharmonie,                               ,2018,7,4,09:15:36,wolfgappel deutschland germany alemania hamburg hamburgo königderlöwen reileon elbphilharmonie,0.0,0.0,0.6945650236108364
41380340880,58824355@N00,8b3e058727,1788,H197 Hamburg große Hafenrundfahrt,                               ,2018,7,4,09:15:00,wolfgappel deutschland germany alemania hamburg hamburgo hafen hafenrundfahrt elbphilharmonie,0.0,0.0,0.8866812214019589
41380359780,58824355@N00,0b82f46858,1802,H201 Hamburg große Hafenrundfahrt,                               ,2018,7,4,09:15:03,wolfgappel deutschland germany alemania hamburg hamburgo hafen hafenrundfahrt elbphilharmonie,0.0,0.0,0.9008958611798393
41382087060,95912351@N07,1b14173114,1786,IMG_9080b,A bike ride around Hamburg Harbor,2018,7,4,11:49:42,20171014aeuhamharborbikeride hamburg germany europe 2017 october hamburgharbour hamburgoperahouse,0.0,0.0,0.7838525399658128
41402664512,8264376@N03,4c6c4be049,815,Elbphilharmonie - Hamburg,,2018,4,14,07:11:00,elbe elphi konzerthaus hamburg hafencity,53.54039,9.983375,0.8335007439204704
41454500184,153171426@N07,f8c1706cfc,965,"Hamburg - ""Elbphilharmonie""","&quot;Grosse Hafenrundfahrt&quot;

Der Entwurf des Architektenbüros Herzog &amp; de Meuron sah auf dem damals noch bestehenden Baukörper des backsteinernen Kaispeichers A von 1966 einen gläsern verkleideten Aufbau mit markant geschwungener Dachform vor, die auch „gläserne Welle“ genannt wurde. Ziel war ein charakteristisches Merkmal des Baukörpers, um in Hamburg eine unverwechselbare Silhouette zu formen. Entgegen den allerersten Planungen wurde der ehemalige Speicher für den Bau vollständig entkernt.",2018,6,20,12:20:27,hamburg norderelbe hafenrundfahrt elphi elbphilharmonie thisishh hamburgmeineperle yourbestoftoday herzogdemeuron twop,53.541411,9.974105,0.8666390879747592
41465720305,36526739@N03,6cc7dc9701,1724,LR Hamburg 2018-5190267,OLYMPUS DIGITAL CAMERA,2018,5,26,17:22:20,birgittehamburg2018lr germany hamburg harbour elbphilharmonie philharmonic concert hall architecture elbe river,0.0,0.0,0.7750220488254027
41465721765,36526739@N03,3c1c6476ec,1736,LR Hamburg 2018-5190265,OLYMPUS DIGITAL CAMERA,2018,5,26,17:22:19,birgittehamburg2018lr germany hamburg harbour elbphilharmonie philharmonic concert hall architecture elbe river,0.0,0.0,0.8688967260603908
41476664474,61624693@N06,8a7c41aa6e,975,Europe Trip 2018-1133,,2018,5,18,21:14:28,hamburg germany europe trip 2018,0.0,0.0,0.9645576777786407
41496237200,66557204@N00,679ed57d3a,1829,Elbphilharmonie - endlich drin ...,... und Musik gab es auch!,2018,7,9,19:59:19,hamburg elbphilharmonie wagner,0.0,0.0,0.9405553377577853
41536538420,31960372@N03,ef19c38ec4,841,,,2018,7,11,17:08:08,germany hamburg,0.0,0.0,0.9185225174787592
41537170780,31960372@N03,621cd64f40,1824,,,2018,7,11,17:44:48,germany hamburg,0.0,0.0,0.8461258022184394
41537200990,31960372@N03,1b65d9a981,1824,,,2018,7,11,17:44:40,germany hamburg,0.0,0.0,0.8418192675525854
41537203030,31960372@N03,131dc06ca8,842,,,2018,7,11,17:44:39,germany hamburg,0.0,0.0,0.8000538728754814
41537228340,31960372@N03,a594fc11a5,1769,,,2018,7,11,17:44:34,germany hamburg,0.0,0.0,0.8650645778560409
41538197755,144291617@N06,2deb886627,1727,MB - Bild 001 - 08. Oktober 2017.jpg,"Elbphilharmonie, Hamburg",2018,5,29,21:51:27,canon eos 70d hamburg elbphilharmonie blau architektur himmel gebäude,0.0,0.0,0.7241483555294373
41538818410,52837777@N02,e176d65f6f,915,P6231684.jpg,Olympus digital camera,2018,7,11,19:13:28,germany trip hamburg mariusvochin travel ioanamelesteu de,53.542375,9.984961,0.9456562146923718
41540590420,31960372@N03,31c88f3881,836,,,2018,7,11,20:56:57,germany hamburg,0.0,0.0,0.808845187213504
41590690480,135011033@N06,f33e7d82a6,1770,HH,"Elbphilarmonie
",2018,7,14,08:55:51,hamburg elbe wasser elbphilarmonie,0.0,0.0,0.8333490875642279
41602258522,47224443@N02,498eaf3415,800,"Hamburg, Elbphilharmonie",,2018,4,23,08:46:59,hamburg elbphilharmonie elphi,0.0,0.0,0.8821242524335985
41638597081,127974935@N03,88ed4b4d28,928,Hamburg - Elbphilharmonie,Elbphilharmonie,2018,4,23,04:24:47,instagram stadt hamburg europe elbphilharmonie deutschland city germany de,53.541277,9.984383,0.9383802215404488
41641933701,47224443@N02,59ab8ab531,921,"Hamburg, Elbphilharmonie",,2018,4,23,08:46:58,hamburg elbphilharmonie elphi,0.0,0.0,0.8977319260982177
41675691660,138551997@N05,f1a1838b54,1827,Helgoland,Unterwegs nach und auf Helgoland,2018,7,18,08:12:20,a6500 alpha6500 adobelightroom alpha6000 a6000 adobe samyang12mm sony sonyalpha6500 sel70300g sonyalpha6000 sel35f18 samyang hamburg elfi michl landungsbrücken helgoland robben düne leuchtturm halunderjet katamaran möwe blankenese segelschiff windjammer krabbenbuden,0.0,0.0,0.9233872434966771
41705660924,129454205@N08,918083c4e3,1737,Elbphilharmonie,"..mal kein Sakralbau, aber arichtektonisch genauso bewunderungswürdig.",2018,5,29,11:06:05,hamburg elbphilharmonie hafen architektur,53.540808,9.98559,0.8434504314400383
41705868362,133049048@N03,5cbf598b9c,969,The Elbphilharmonie and Preserved Ship 'Cap San Diego' at Sunset Hamburg 21 April 2018,,2018,4,27,23:24:56,germany hamburg deutschland april 2018 waterfront harbour landungsbrucken river elbe riverelbe norderelbe dusk sunset elbphilharmonie capsandiego,0.0,0.0,0.9236583268839985
41711851674,55138865@N03,1f9d489067,65535,05266685,SAMSUNG CSC,2018,5,29,18:43:18,hamburg bsfoto samsungnx200 nx200 samsung elphi elbphilharmonie 20mm samsungnx20mm28 samsungnx20mmf28 nx20mmf28 apsc,0.0,0.0,0.9206391486753038
41718430150,61035648@N00,2770bace71,936,Elbphilharmonie,,2018,7,20,12:21:06,deutschland elbphilharmonie germany hamburg,0.0,0.0,0.8893143198376801
41724618572,133049048@N03,fd78b9a2c6,827,The Elbphilharmonie Hamburg 22 April 2018,,2018,4,28,22:14:31,germany hamburg deutschland april 2018 waterfront harbour elbphilharmonie river elbe riverelbe norderelbe,0.0,0.0,0.8248711182693566
41737084620,146582662@N07,d771eeb01e,919,Hamburg,Citytrip to Hamburg Germany,2018,7,21,11:15:14,hamburg germany canon city landschape sightseeing industrial streets,0.0,0.0,0.9551905226508682
41740033732,134429017@N02,d81d9dafd2,964,1171-2,,2018,4,29,16:12:48,hamburg port,0.0,0.0,0.9148796414326228
41743335960,12073801@N03,00990019f9,931,Elbphilharmonie,,2018,7,21,17:42:39,hamburg germany deutschland elbphilharmonie,0.0,0.0,0.8541910861007057
41743338090,12073801@N03,f676ee571c,927,Elbphilharmonie,,2018,7,21,17:42:39,hamburg germany deutschland elbphilharmonie,0.0,0.0,0.9652151477023272
41756097381,91521099@N07,0f6c9f32a3,965,IMG_3905,,2018,4,28,12:16:36,elbphilharmonie februar hamburg speicherstadt winter,0.0,0.0,0.8862300543919317
41765913271,133049048@N03,b9b49c1757,912,The Elbphilharmonie Hamburg 22 April 2018,,2018,4,28,22:14:30,germany hamburg deutschland april 2018 waterfront harbour elbphilharmonie river elbe riverelbe norderelbe,0.0,0.0,0.8481319689556001
41765913991,133049048@N03,b69c306b6d,868,The Elbphilharmonie Hamburg 22 April 2018,,2018,4,28,22:14:29,germany hamburg deutschland april 2018 waterfront harbour elbphilharmonie river elbe riverelbe norderelbe,0.0,0.0,0.9205648569072223
41815344594,63470249@N06,a209b6f99e,1752,Hamburg 96555,          ,2018,6,3,15:40:49,hamburg elbphilharmonie,0.0,0.0,0.8219082278896117
41832102560,135519849@N05,f7791c2e00,925,M1220073_1500,Elbphilharmony,2018,7,25,21:46:07,elbphilharmonie hamburg abstract,0.0,0.0,0.9362577569517663
41832684451,130040880@N07,81a8a9882b,952,Elbphilharmonie Hamburg,Elbphi bei jedem Licht klasse! Hier vom Stage Theater aus gesehen.,2018,5,1,19:49:20,hamburg elbphi elbphilharmonie,0.0,0.0,0.8937587229203002
41848446990,130421523@N02,3306e4b087,862,dxoP8244356,OLYMPUS DIGITAL CAMERA         ,2018,7,26,18:45:01,hambourg hamburg germany allemagne,0.0,0.0,0.8366651492718848
41849783394,30755219@N02,582ba138be,1721,"Hamburg, Germany - Elbphilharmonie 2",Interesting design,2018,6,5,02:33:01,hamburg germany travel elbphilharmonie,0.0,0.0,0.8594264196342601
41851808340,142526095@N03,dd8ed226e6,941,DSC02859,,2018,7,26,22:00:21,2018 hamburg alterelbtunnel,0.0,0.0,0.8654722827985404
41860002481,139988575@N02,81cb5cd849,961,,,2018,5,3,04:12:11,elphi hamburg elbe wasser winter,0.0,0.0,0.8918941546326108
41867869752,22294215@N06,e0f799f20a,977,elbphilharmonie,,2018,5,5,18:23:07,hamburg deutschland ausflug reise travel travelling traveling sunset sonnenuntergang elbphilharmonie,0.0,0.0,0.8734109063638097
41891084662,123600876@N07,564bf1cf88,981,Elbphilharmonie,,2018,5,6,19:46:22,harbor hafen hamburg niederhafen elbphilharmonie landungsbrücken elbtunnel stadt hansestadt brücke speicherstadt poggenmühlenbrücke,53.541391,9.984211,0.8804982414713486
41921200584,98219010@N07,188792f1a9,1723,Hamburg,Hamburg. Foto: Petra Wruck,2018,6,7,10:16:43,hamburg,0.0,0.0,0.8994551560479966
41956223591,85574751@N00,a9d29cd0b9,903,IMG_0954,"<a href=""http://www.sommer-in-hamburg.de"" rel=""nofollow"">www.sommer-in-hamburg.de</a>",2018,5,7,17:32:33,hafencity elbphilharmonie hamburg elbe hafen,0.0,0.0,0.8893069664727665
42021882414,8067822@N03,708e4de331,1730,Hamburg,Germany 2018,2018,6,11,18:45:54,martinhronsky nikon d500 spring 2018 geotaged hamburg germanyeurope sea coast city ocean harbor harbour port portofhamburg tug ship maerks container containership boat vessel ferry elbe stpauli,53.536512,9.97017,0.886568826774628
42021893544,8067822@N03,9c040ba427,1738,Hamburg,Germany 2018,2018,6,11,18:46:04,martinhronsky nikon d500 spring 2018 geotaged hamburg germanyeurope sea coast city ocean harbor harbour port portofhamburg tug ship maerks container containership boat vessel ferry elbe stpauli,53.536512,9.97017,0.9130816629932682
42142213130,163028784@N07,358cfdc923,1835,*, ,2018,8,9,18:32:05,august 2017 germany hamburg elbphilharmonie,0.0,0.0,0.8929303713058593
42142215690,163028784@N07,3a0ab86e15,1796,*, ,2018,8,9,18:32:04,august 2017 germany hamburg elbphilharmonie,0.0,0.0,0.5912143316796762
42165670690,126692774@N02,8fc52b5c68,1818,Elbphilharmonie Hamburg,,2018,8,11,07:37:30,hamburg elbphilharmonie,0.0,0.0,0.8088313575614487
42188232195,154565493@N08,be3d19563b,1784,Hamburg_Elbphilharmonie11,,2018,6,29,18:26:08,hamburg,0.0,0.0,0.9605020812410837
42188245695,154565493@N08,2dd337a28a,847,Hamburg_Elbphilharmonie3,,2018,6,29,18:26:04,hamburg,0.0,0.0,0.8579344665262274
42217705012,134222765@N04,66cb60f93c,968,DSCF7078_bearbeitet,,2018,5,21,21:12:34,architektur elbphilharmonie hamburg architecture,0.0,0.0,0.9974730864765388
42266547804,49084432@N00,47709acb6b,1767,Elphi,                               ,2018,6,24,16:29:17,elphi 2017 hamburg,0.0,0.0,0.9412018602860412
42286449895,58824355@N00,fcb6a20ed0,839,H276 Hamburg König der Löwen - Blick auf Elb-Philharmonie,                               ,2018,7,4,09:15:37,wolfgappel deutschland germany alemania hamburg hamburgo königderlöwen reileon elbphilharmonie,0.0,0.0,0.942149664972588
42286451525,58824355@N00,62f47d727e,921,H265 Hamburg König der Löwen,                               ,2018,7,4,09:15:33,wolfgappel deutschland germany alemania hamburg hamburgo königderlöwen reileon 12597sefa,0.0,0.0,0.8820592996180927
42288264520,109790002@N02,d4ab0ef7f9,1773,early morning,,2018,8,17,19:50:59,hamburg hafen hafenhamburg elbphilharmonie elbphi hafencity architektur,0.0,0.0,0.9994852907085999
42331857750,140988606@N08,e0a76c9fac,1888,Elbphilharmonie,,2018,8,19,21:46:11,hamburg wasser elbe elbphilharmonie elphi hafen,0.0,0.0,0.8601792317585981
42368223071,36526739@N03,fcbcfe3e6a,889,LR Hamburg 2018-5190253,OLYMPUS DIGITAL CAMERA,2018,5,26,17:22:17,birgittehamburg2018lr germany hamburg harbour elbphilharmonie philharmonic concert hall architecture elbe river,0.0,0.0,0.9468863016086472
42368232851,36526739@N03,e498dccb36,878,LR Hamburg 2018-5190243,OLYMPUS DIGITAL CAMERA,2018,5,26,17:22:12,birgittehamburg2018lr germany hamburg harbour elbphilharmonie philharmonic concert hall architecture elbe river,0.0,0.0,0.9743509727080165
42388577695,70223259@N00,576cd80209,847,MJS Hamburg Iconic Shooting 2017-07,"MJS Hamburg Iconic Shooting 2017-07 - side shots, location check.",2018,7,9,06:11:25,ad athletes beach beachvolleyball city germany hamburg hansestadt hasselblad iconicshooting mjshamburg volleyball werbung advertising commercial onlocation sport summer tine tinefoto,0.0,0.0,0.9374339213798039
42418007504,52849353@N08,476cdf62c5,1829,"Hamburg, Elbphilharmonie","Sigma DP1 Merrill Pano, converted to TIFF and monocrhomed in Sigma Photo Pro 5, stiched in Adobe Lightroom.",2018,7,1,20:27:51,hamburg pano sigma dp1 monochrom,53.54454,9.987001,0.9820486482466912
42420491312,145361631@N02,85dd66fc07,1758,Elbphilharmonie Hamburg,,2018,5,31,10:22:16,elbphilharmonie hamburg deutschland germany fluss hafen port harbor elbe river kran,53.539488,9.984941,0.958641948117545
42432485854,51812094@N03,516e03ab93,1766,2018-06_30-2742--1,,2018,7,2,13:30:03,hamburg city fug fotosundgeschwätz fdtdham2018 stadt fotowalk,0.0,0.0,0.999751345994469
42432531184,51812094@N03,f6e83bc735,913,2018-06_30-2769--1,,2018,7,2,13:30:10,hamburg city fug fotosundgeschwätz fdtdham2018 stadt fotowalk,0.0,0.0,0.9328660160371409
42441706225,31960372@N03,1aa8aeff35,1790,,,2018,7,11,17:08:08,germany hamburg,0.0,0.0,0.957188644902322
42472655394,58824355@N00,2934d3e098,925,H102 Hamburg Elbphilharmonie Sefa,                               ,2018,7,4,09:09:20,wolfgappel deutschland germany alemania hamburg hamburgo elbphilharmonie 12597sefa,0.0,0.0,0.9041366001055403
42478753214,154658833@N04,a22b6238a3,922,RF_1806_Hamburg-Palette-254.JPG,,2018,7,4,16:08:06,hafen speicherstadt hamburg alster schiffe elbphilharmonie elbe,0.0,0.0,0.9922238891389152
42479396582,42065808@N00,2c27ab9703,1742,Elbphilharmonie,,2018,6,3,08:27:50,hamburg,0.0,0.0,0.9579858614801906
42512231382,135127988@N05,d0cb7b8e7a,1738,Elbphilharmonie (Elphi) Hamburg,"Arch.: Herzog + De Meuron, Basel",2018,6,4,18:03:47,hamburg germany elbphilharmonie elfi,0.0,0.0,0.7238220125905883
42521650654,127985912@N08,e533cac09c,839,Waves,View on the Elbphilharmonie in Hamburg. The design of the windows should look like the waves on the water.,2018,7,6,17:01:20,a7m2 canon fd5012l hamburg sony techartlmea7,0.0,0.0,0.877954610749546
42522954920,26476820@N00,db0dc7fecc,1873,,,2018,8,28,21:14:48,hamburg speicherstadt hafencity astrid77 elbphilharmonie elfie,0.0,0.0,0.882161957755898
42532705430,38353967@N02,5a54e98d6a,1872,a picture of the elphi,,2018,8,29,09:57:48,fujifilm speicherstadt elbphilharmonie hamburg,0.0,0.0,0.6813420342527107
42562107622,150972154@N07,ef22fa6d2b,1753,Hamburg 2018,Shoot with Sony Alpha 6300 + Sigma 18-35mm 1.8,2018,6,6,06:42:33,hamburg city germany moinmoin moinsen nordsee elbe alster sony sigma sigmaart ubahn metro hafencity rathaus,0.0,0.0,0.9555518647978303
42572028121,30755219@N02,2b1b9750fa,1760,"Hamburg, Germany - Elbphilharmonie 3",Looking up at the waters? lol,2018,6,5,02:33:01,hamburg germany travel elbphilharmonie,0.0,0.0,0.6643586512554279
42572032191,30755219@N02,1b406efbac,1740,"Hamburg, Germany - Elbphilharmonie 1","The new concert hall, which apparently was over budget and extended its construction time line...",2018,6,5,02:33:00,hamburg germany travel elbphilharmonie,0.0,0.0,0.9762073931430043
42588105564,66557204@N00,33ba95a38f,1763,Elbphilharmonie - endlich drin ...,... und Musik gab es auch!,2018,7,9,19:59:34,hamburg elbphilharmonie wagner,0.0,0.0,0.8458920868440458
42589396162,49270489@N03,be876633f1,1751,Hamburger Elbphilharmonie,Hamburger Elbphilharmonie. Foto: Heiko Wruck,2018,6,7,10:55:56,hamburg hamburgerelbphilharmonie elbphilharmonie,0.0,0.0,0.8314642638239006
42612150631,145099664@N02,a2b381c6e6,1739,Elbphilharmonie,"Elbphilharmonie, Hafen-City, Hamburg, 2018

Die Hamburger Elbphilharmonie aus der Nähe vollständig abzulichten, ist nicht ganz einfach. Mit einem 16 mm Weitwinkel und anschließender Nachbearbeitung war es möglich. Trotzdem bleiben perspektivische Verzerrungen.

* * * * *

It's not so easy to spot the Hamburg Elbphilharmonie up close. With a 16 mm wide angle and subsequent reworking it was possible. Nevertheless, some perspective distortions remain.",2018,6,6,06:13:30,norddeutschland hamburg stadt city himmel wolken haus kunst architektur elbphilharmonie philharmonie elbe kultur gebäude menschen canon eos 7d mkii eos7d tamron 16300mm canoneos7d elbphilharmoniehamburg,0.0,0.0,0.8622760628250119
42629655064,31960372@N03,095dd251fe,1821,,,2018,7,11,17:44:36,germany hamburg,0.0,0.0,0.8580287590234413
42646063885,12073801@N03,955745795f,1828,Elbphilharmonie,,2018,7,21,17:42:40,hamburg germany deutschland elbphilharmonie,0.0,0.0,0.8520704129200921
42662959235,12073801@N03,6ed4cb4db8,860,Hamburg,Elbphilharmonie.,2018,7,22,14:41:55,hamburg germany deutschland elbphilharmonie,0.0,0.0,0.811661824686669
42693217552,79059600@N07,9398628656,1733,"Elbphilharmonie, Hamburg",,2018,6,11,22:52:14,dampflokfahrtnachhamburg elbphilharmonie eisenbahn hamburg deutschland de,53.537758,9.995733,0.7754309379418205
42698887851,83318973@N00,e2f62f666c,1730,Elbphilharmonie Hamburg,Concert hall &amp; Hotel opened 2016 located in the hamburg harbour ,2018,6,9,20:30:35,hamburg elbphilharmonie architecture bulding sky glas concert harbour hafen hotel building sunshine elbe wasser himmel hansestadt river fluss window,53.541506,9.984169,0.8748112445023597
42722132050,156861214@N05,8af43ae70b,1874,blauinblauinblau,"Ohne Worte.

Zuiko 200mm f/4",2018,9,7,12:32:03,2018 april elbphilharmonie hamburg,0.0,0.0,0.987724740589779
42723086662,57541585@N05,5a05111706,1736,"Exploring the city (2018), Hamburg-19",,2018,6,13,11:20:33,green hamburg germany holidays overseas krismccracken alemania allemagne deutschland duitsland γερμανία germania гepмaния německo,0.0,0.0,0.913826569692639
42756721155,142526095@N03,8465c782e9,922,DSC02871,,2018,7,26,22:00:26,2018 hamburg alterelbtunnel,0.0,0.0,0.8709495162262191
42756983875,142526095@N03,771a2b4222,836,DSC02823,,2018,7,26,22:00:07,2018 hamburg alterelbtunnel,0.0,0.0,0.8362826110031646
42781926151,111498703@N07,d27e30605d,900,Elphi,"Hamburg's new icon, the &quot;Elbphilharmonie&quot; (Opera house on the river Elbe), fondly called &quot;Elphi&quot; by the citizens (similar to a popular German female nick name). 

Like the Berlin airport, Elphi is another masterpiece and impressive proof for Germany's capabilities in public construction: the initially planned 77M€ increased to 866M€ during 2007-2016.",2018,6,19,06:13:52,1240mmf28 balanced em5markii elbphilharmonie farbe fassade germany grau hdr mzuiko microfourthirds monochrome olympus schwarz schwarzweis weis wetter wolken bw black blackwhite clouds color front gray kgiesel m43 mft mono sw weather white hamburg deutschland,53.542081,9.985163,0.811308082442525
42850729224,12073801@N03,b2feb8eb2b,839,Hamburg,Elbphilharmonie.,2018,7,22,14:41:55,hamburg germany deutschland elbphilharmonie,0.0,0.0,0.8542450969549988
42850752884,12073801@N03,bcab9a1cb2,847,Hamburg,Elbphilharmonie.,2018,7,22,14:41:59,hamburg germany deutschland elbphilharmonie,0.0,0.0,0.9852553212902759
42850763354,12073801@N03,a3083ce32f,933,Hamburg,Elbphilharmonie.,2018,7,22,14:41:59,hamburg germany deutschland elbphilharmonie,0.0,0.0,0.8709213384996511
42850779484,12073801@N03,7a8df8ca27,930,Hamburg,Elbphilharmonie.,2018,7,22,14:42:00,hamburg germany deutschland elbphilharmonie,0.0,0.0,0.9531116438688461
42852020195,60086325@N03,cc3825cd53,1818,2018-06-05 - Hamburg Germany IMG_0806,,2018,8,1,00:41:43,20180605 germany travel hamburg june summer europe 2018,53.545838,9.971322,0.9375252408624453
42866127475,141364605@N06,0a44b34248,854,elbphilharmonie,,2018,7,31,21:08:37,elbphilharmonie hamburg hafen,0.0,0.0,0.8549879047877788
42875361235,41565910@N06,f710c34ec6,940,IMG_9372,                               ,2018,8,1,08:43:34,ironman hamburg 2018,0.0,0.0,0.8561649073962719
42920357312,61579728@N05,3d1e6e9acf,1826,2018-06-FL-192350,rrem,2018,6,23,17:31:12,2018 architecture brick concerthall curvedglass elbphilharmonie frittedglass germany hafencity hamburg hdm herzogdemeuron mirrorfritting parking philharmonics,53.542088,9.984966,0.9615075485153669
42931432490,13415752@N03,5cb4437d9d,1877,F02_IMG_7458,Germany Hamburg Marlene's 50th Birthday party,2018,9,17,16:09:20,germany hamburg marlene andre,0.0,0.0,0.8630144272403492
42971638650,94158066@N04,23f558dfeb,1871,Die Elbphilharmonie wird geputzt,,2018,9,19,14:19:22,hamburg altona gebäudereinigung,0.0,0.0,0.9312705258884776
42984851511,49084432@N00,3cd7518bd1,1828,Elphi,                               ,2018,6,24,16:29:16,elphi 2017 hamburg,0.0,0.0,0.6963847731642714
42995791555,59961091@N03,6de04eaf2f,1777,Hamburg duesiblog travelblog 43,"Elbphilharmonie Elphie
Hamburg Reisetipps in deinem Reiseblog.
<a href=""https://duesiblog.de/archives/1368-Hamburg-Reiseblog.html"" rel=""nofollow"">duesiblog.de/archives/1368-Hamburg-Reiseblog.html</a>",2018,8,7,07:30:12,hamburg deutschland de germany tourism travel blog düsiblog duesiblog travelblogger altstadt old town heritage historic architektur architecture oldtown mygearandmegold mygearandmesilver mygearandmebronze mygearandmepremium galaxy s7 samsunggalaxys7 samsunggalaxy elbphilharmonie elphie,0.0,0.0,0.973724584988717
43037432871,42436005@N03,e379615ee6,834,Aleyna Mercan (IMO 9296547),          ,2018,6,27,07:07:48,tanker tankship seeschiff chemicaloilproductstanker chemicaltanker hamburg hafen elbe tug schlepper,0.0,0.0,0.8745204930585265
43045807955,163028784@N07,900a775598,1775,*, ,2018,8,9,18:30:48,august 2017 germany hamburg elbphilharmonie,0.0,0.0,0.9018682329722689
43047350965,121232586@N08,0d85e1901a,856,"Elbphilharmonie Hamburg, ""Elphi""",,2018,8,9,20:09:28,elbphilharmonie hamburg elphi river water cranes buildings,53.540791,9.982066,0.8972084719097884
43096622441,51041336@N03,ff327d8faa,918,Elbphilharmonie Hamburg,,2018,6,29,22:07:08,hamburg elbphilharmonie architecture architektur modernarchitecture modernearchitektur germany deutschland,53.542683,9.985633,0.9403564653052408
43142761302,95912351@N07,26ecf4e33d,1781,IMG_9096,A bike ride around Hamburg Harbor,2018,7,4,11:49:39,20171014aeuhamharborbikeride hamburg germany europe 2017 october hamburgharbour hamburgoperahouse,0.0,0.0,0.9409674125917389
